"28566","Journal of Finance","2000, Volume 55, Issue 6","A Theory of Bank Capital","Douglas W. Diamond & Raghuram G. Rajan","1440"
"28599","Journal of Finance","2000, Volume 55, Issue 4","Asset Pricing at the Millennium","John Y. Campbell","1012"
"28601","Journal of Finance","2000, Volume 55, Issue 4","In Search of New Foundations","Luigi Zingales","1707"
"28606","Journal of Finance","2000, Volume 55, Issue 3","Outside Equity","Stewart C. Myers","464"
"28608","Journal of Finance","2000, Volume 55, Issue 3","Stabilization Activities","Underwriters after Initial Public Offerings by Reena Aggarwal","566"
"28609","Journal of Finance","2000, Volume 55, Issue 3","The Seven Percent Solution","Hsuan-Chi Chen & Jay R. Ritter","858"
"28649","Journal of Finance","2000, Volume 55, Issue 1","Sorting Out Sorts","Jonathan B. Berk","204"
"28660","Journal of Finance","1999, Volume 54, Issue 6","A Unified Theory of Underreaction, Momentum Trading, and Overreaction in Asset Markets","Harrison Hong & Jeremy C. Stein","3846"
"28663","Journal of Finance","1999, Volume 54, Issue 6","Tax Incentives to Hedge","John R. Graham & Clifford W. Smith","532"
"28664","Journal of Finance","1999, Volume 54, Issue 6","Herding and Feedback Trading","Institutional & Individual Investors by John R. Nofsinger & Richard W. Sias","1595"
"28682","Journal of Finance","1999, Volume 54, Issue 4","Do Industries Explain Momentum?","Tobias J. Moskowitz & Mark Grinblatt","1590"
"28699","Journal of Finance","1999, Volume 54, Issue 3","Merging Markets","Tom Arnold & Philip Hersch & J. Harold Mulherin & Jeffry Netter","175"
"28705","Journal of Finance","1999, Volume 54, Issue 2","Corporate Ownership Around the World","Rafael La Porta & Florencio Lopez-De-Silanes & andrei Shleifer","13321"
"28731","Journal of Finance","1998, Volume 53, Issue 6","Investor Psychology and Security Market Under- and Overreactions","Kent Daniel & David Hirshleifer & Avanidhar Subrahmanyam","5913"
"28738","Journal of Finance","1998, Volume 53, Issue 6","Law, Finance, and Firm Growth","Asli Demirg-Kunt & Vojislav Maksimovic","2664"
"28745","Journal of Finance","1998, Volume 53, Issue 6","From the ExSecs Notebook","Michael Keenan","367"
"28749","Journal of Finance","1998, Volume 53, Issue 5","Earnings and Expected Returns","Owen Lamont","692"
"28756","Journal of Finance","1998, Volume 53, Issue 5","Are Investors Reluctant to Realize Their Losses?","Terrance Odean","3879"
"28760","Journal of Finance","1998, Volume 53, Issue 4","Optimal Financial Crises","Franklin Allen & Douglas Gale","1265"
"28767","Journal of Finance","1998, Volume 53, Issue 3","Does Corporate Lending","Banks & Finance Companies Differ? Evidence on Specialization in Private Debt Contracting by Mark Carey & Mitch Post & Steven A. Sharpe","476"
"28815","Journal of Finance","1997, Volume 52, Issue 5","Risk Premia and Variance Bounds","Balduzzi, Pierluigi & Kallal, Hedi","50"
"28826","Journal of Finance","1997, Volume 52, Issue 5","A New Look at the Monday Effect","Wang, Ko & Li, Yuming & Erickson, John","275"
"28853","Journal of Finance","1997, Volume 52, Issue 3","Legal Determinants of External Finance","La Porta, Rafael & Florencio Lopez-de-Silanes & andrei Shleifer & Robert W. Vishny","10407"
"28856","Journal of Finance","1997, Volume 52, Issue 3","Systemic Problems in the Next Market Crash","Glauber, Robert R","3"
"28858","Journal of Finance","1997, Volume 52, Issue 3","Regulatory Issues in a Technologically Advanced World","Wallman, Steven M H","0"
"28862","Journal of Finance","1997, Volume 52, Issue 2","Strategic Debt Service","Mella-Barral, Pierre & Perraudin, William","667"
"28870","Journal of Finance","1997, Volume 52, Issue 2","A Survey of Corporate Governance","Shleifer, andrei & Vishny, Robert W","18948"
"28879","Journal of Finance","1997, Volume 52, Issue 1","The Limits of Arbitrage","Shleifer, andrei & Vishny, Robert W","4943"
"28880","Journal of Finance","1997, Volume 52, Issue 1","On Persistence in Mutual Fund Performance","Carhart, Mark M","13841"
"28890","Journal of Finance","1997, Volume 52, Issue 1","The Delisting Bias in CRSP Data","Shumway, Tyler","929"
"28900","Journal of Finance","1996, Volume 51, Issue 5","Momentum Strategies","Chan, Louis K C & Jegadeesh, Narasimhan & Lakonishok, Josef","2381"
"28906","Journal of Finance","1996, Volume 51, Issue 5","Limit Order Trading","Handa, Puneet & Schwartz, Robert A","538"
"28928","Journal of Finance","1996, Volume 51, Issue 4","Noise Trading in Small Markets","Palomino, Frederic","151"
"28935","Journal of Finance","1996, Volume 51, Issue 3","Swap Rates and Credit Quality","Duffie, Darrell & Huang, Ming","531"
"28940","Journal of Finance","1996, Volume 51, Issue 2","Oil and the Stock Markets","Jones, Charles M & Kaul, Gautam","1255"
"28941","Journal of Finance","1996, Volume 51, Issue 2","Special Repo Rates","Duffie, Darrell","420"
"28943","Journal of Finance","1996, Volume 51, Issue 2","Non-fundamental Speculation","Madrigal, Vicente","111"
"28953","Journal of Finance","1996, Volume 51, Issue 1","Multifactor Explanations of Asset Pricing Anomalies","Fama, Eugene F & French, Kenneth R","7351"
"28959","Journal of Finance","1996, Volume 51, Issue 1","Shareholder Activism","Institutional Investors: Evidence for CalPERS by Smith, Michael P","1338"
"28965","Journal of Finance","1995, Volume 50, Issue 5","Fischer Black","Scholes, Myron S","3767"
"28966","Journal of Finance","1995, Volume 50, Issue 5","Interest Rates as Options","Black, Fischer","341"
"28968","Journal of Finance","1995, Volume 50, Issue 5","What Do We Know about Capital Structure? Some Evidence from International Data","Rajan, Raghuram G & Zingales, Luigi","7829"
"28997","Journal of Finance","1995, Volume 50, Issue 3","Survival","Brown, Stephen J & Goetzmann, William N & Ross, Stephen A","515"
"29011","Journal of Finance","1995, Volume 50, Issue 2","Performance Persistence","Brown, Stephen J & Goetzmann, William N","1609"
"29016","Journal of Finance","1995, Volume 50, Issue 1","The New Issues Puzzle","Loughran, Tim & Ritter, Jay R","4406"
"29019","Journal of Finance","1995, Volume 50, Issue 1","Size and Book-to-Market Factors in Earnings and Returns","Fama, Eugene F & French, Kenneth R","4118"
"29026","Journal of Finance","1995, Volume 50, Issue 1","On Intraday Risk Premia","Spiegel, Matthew & Subrahmanyam, Avanidhar","122"
"29027","Journal of Finance","1995, Volume 50, Issue 1","Information Quality, Performance Measurement, and Security Demand in Rational Expectations Economies","Noe, Thomas H & Ramamurtie, Buddhavarapu Sailesh","2"
"29029","Journal of Finance","1994, Volume 49, Issue 5","Contrarian Investment, Extrapolation, and Risk","Lakonishok, Josef & Shleifer, andrei & Vishny, Robert W","5479"
"29051","Journal of Finance","1994, Volume 49, Issue 4","Public Information Arrival","Berry, Thomas D & Howe, Keith M","434"
"29060","Journal of Finance","1994, Volume 49, Issue 3","Implied Binomial Trees","Rubinstein, Mark","2219"
"29061","Journal of Finance","1994, Volume 49, Issue 3","Arbitrage Chains","Dow, James & Gorton, Gary","231"
"29084","Journal of Finance","1994, Volume 49, Issue 1","The Benefits of Lending Relationships: Evidence from Small Business Data","Petersen, Mitchell A & Rajan, Raghuram G","5278"
"29092","Journal of Finance","1994, Volume 49, Issue 1","The Value of Wildcard Options","Fleming, Jeff & Whaley, Robert E","56"
"29101","Journal of Financial Economics","2014, Volume 114, Issue 3","Price pressures","Hendershott, Terrence & Menkveld, Albert J.","154"
"29112","Journal of Financial Economics","2014, Volume 114, Issue 2","Disagreement and asset prices","Carlin, Bruce I. & Longstaff, Francis A. & Matoba, Kyle","97"
"29116","Journal of Financial Economics","2014, Volume 114, Issue 2","Did going public impair Moody???€?_??????s credit ratings?","Kedia, Simi & Rajgopal, Shivaram & Zhou, Xing","39"
"29126","Journal of Financial Economics","2014, Volume 114, Issue 1","Financial expert CEOs: CEO???€?_??????s work experience and firm???€?_??????s financial policies","Custdio, Cludia & Metzger, Daniel","134"
"29134","Journal of Financial Economics","2014, Volume 113, Issue 3","Monetary policy regimes: Implications for the yield curve and bond pricing","Filipova, Kameliya & Audrino, Francesco & De Giorgi, Enrico","7"
"29137","Journal of Financial Economics","2014, Volume 113, Issue 3","China???€?_??????s secondary privatization: Perspectives from the Split-Share Structure Reform","Liao, Li & Liu, Bibo & Wang, Hao","162"
"29143","Journal of Financial Economics","2014, Volume 113, Issue 2","Mortgage convexity","Hanson, Samuel G.","37"
"29145","Journal of Financial Economics","2014, Volume 113, Issue 1","Safer ratios, riskier portfolios: Banks???€?_?????? response to government aid","Duchin, Ran & Sosyura, Denis","305"
"29160","Journal of Financial Economics","2014, Volume 112, Issue 1","Board composition and CEO power","Baldenius, Tim & Melumad, Nahum & Meng, Xiaojing","81"
"29171","Journal of Financial Economics","2014, Volume 111, Issue 3","Fund Manager Allocation","Fang, Jieyan & Kempf, Alexander & Trapp, Monika","38"
"29172","Journal of Financial Economics","2014, Volume 111, Issue 2","Dynamic risk management","Rampini, Adriano A. & Sufi, Amir & Viswanathan, S.","138"
"29183","Journal of Financial Economics","2014, Volume 111, Issue 1","Betting against beta","Frazzini, andrea & Pedersen, Lasse Heje","992"
"29187","Journal of Financial Economics","2014, Volume 111, Issue 1","The role of stock ownership","US members of Congress on the market for political favors by Tahoun, Ahmed","98"
"29195","Journal of Financial Economics","2013, Volume 110, Issue 3","Equity yields","van Binsbergen, Jules & Hueskes, Wouter & Koijen, Ralph & Vrugt, Evert","142"
"29198","Journal of Financial Economics","2013, Volume 110, Issue 3","Legislating stock prices","Cohen, Lauren & Diether, Karl & Malloy, Christopher","32"
"29199","Journal of Financial Economics","2013, Volume 110, Issue 3","Quiet bubbles","Hong, Harrison & Sraer, David","57"
"29209","Journal of Financial Economics","2013, Volume 110, Issue 2","The economics of hedge funds","Lan, Yingcong & Wang, Neng & Yang, Jinqiang","77"
"29234","Journal of Financial Economics","2013, Volume 109, Issue 3","The dividend month premium","Hartzmark, Samuel M. & Solomon, David H.","42"
"29249","Journal of Financial Economics","2013, Volume 109, Issue 2","The timing of pay","Parsons, Christopher A. & Van Wesep, Edward D.","31"
"29260","Journal of Financial Economics","2013, Volume 109, Issue 1","Acquisitions driven","stock overvaluation: Are they good deals? by Fu, Fangjian & Lin, Leming & Officer, Micah S.","172"
"29262","Journal of Financial Economics","2013, Volume 109, Issue 1","Are busy boards detrimental?","Field, Laura & Lowry, Michelle & Mkrtchyan, Anahit","270"
"29280","Journal of Financial Economics","2013, Volume 108, Issue 3","When the cats away the mice will pla???_: Does regulation at home affect bank risk-taking abroad?","Ongena, Steven & Popov, Alexander & Udell, Gregory F.","216"
"29289","Journal of Financial Economics","2013, Volume 108, Issue 2","Valuation of VIX derivatives","Menca, Javier & Sentana, Enrique","80"
"29306","Journal of Financial Economics","2013, Volume 108, Issue 1","Peer choice in CEO compensation","Albuquerque, Ana M. & De Franco, Gus & Verdi, Rodrigo S.","130"
"29312","Journal of Financial Economics","2013, Volume 107, Issue 3","The???_out-of-sampl???_ performance of long run risk models","Ferson, Wayne & Nallareddy, Suresh & Xie, Biqin","-1"
"29346","Journal of Financial Economics","2013, Volume 107, Issue 1","Are mutual funds sitting ducks?","Shive, Sophie & Yun, Hayong","66"
"29351","Journal of Financial Economics","2012, Volume 106, Issue 3","D? vo?????: Predictive regressions for aggregate stock market volatility using macroeconomic variables","Paye, Bradley S.","7"
"29357","Journal of Financial Economics","2012, Volume 106, Issue 3","Currency momentum strategies","Menkhoff, Lukas & Sarno, Lucio & Schmeling, Maik & Schrimpf, andreas","297"
"29388","Journal of Financial Economics","2012, Volume 105, Issue 3","Hedging labor income risk","Betermier, Sebastien & Jansson, Thomas & Parlour, Christine & Walden, Johan","47"
"29392","Journal of Financial Economics","2012, Volume 105, Issue 2","How are shorts informed?","Engelberg, Joseph E. & Reed, Adam V. & Ringgenberg, Matthew C.","407"
"29408","Journal of Financial Economics","2012, Volume 105, Issue 1","Predicting fraud","investment managers by Dimmock, Stephen G. & Gerken, William C.","59"
"29418","Journal of Financial Economics","2012, Volume 104, Issue 2","Time series momentum","Moskowitz, Tobias J. & Ooi, Yao Hua & Pedersen, Lasse Heje","693"
"29419","Journal of Financial Economics","2012, Volume 104, Issue 2","Realization utility","Barberis, Nicholas & Xiong, Wei","295"
"29422","Journal of Financial Economics","2012, Volume 104, Issue 2","Chasing noise","Mendel, Brock & Shleifer, andrei","93"
"29426","Journal of Financial Economics","2012, Volume 104, Issue 2","Complicated firms","Cohen, Lauren & Lou, Dong","233"
"29438","Journal of Financial Economics","2012, Volume 103, Issue 3","Is momentum really momentum?","Novy-Marx, Robert","290"
"29449","Journal of Financial Economics","2012, Volume 103, Issue 2","Trust and delegation","Brown, Stephen & Goetzmann, William & Liang, Bing & Schwarz, Christopher","116"
"29468","Journal of Financial Economics","2012, Volume 103, Issue 1","Friends with money","Engelberg, Joseph & Gao, Pengjie & Parsons, Christopher A.","287"
"29471","Journal of Financial Economics","2011, Volume 102, Issue 3","Stock price fragility","Greenwood, Robin & Thesmar, David","175"
"29474","Journal of Financial Economics","2011, Volume 102, Issue 3","Liquidity mergers","Almeida, Heitor & Campello, Murillo & Hackbarth, Dirk","130"
"29490","Journal of Financial Economics","2011, Volume 102, Issue 2","Growth LBOs","Boucly, Quentin & Sraer, David & Thesmar, David","147"
"29497","Journal of Financial Economics","2011, Volume 102, Issue 1","Hedge fund leverage","Ang, andrew & Gorovyy, Sergiy & van Inwegen, Gregory B.","247"
"29500","Journal of Financial Economics","2011, Volume 102, Issue 1","Tracking down distress risk","Kapadia, Nishad","88"
"29502","Journal of Financial Economics","2011, Volume 102, Issue 1","The CEO pay slice","Bebchuk, Lucian A. & Cremers, K.J. Martijn & Peyer, Urs C.","506"
"29511","Journal of Financial Economics","2011, Volume 101, Issue 3","Do small shareholders count?","Kandel, Eugene & Massa, Massimo & Simonov, andrei","28"
"29530","Journal of Financial Economics","2011, Volume 101, Issue 1","Accelerated share repurchases","Bargeron, Leonce & Kulchania, Manoj & Thomas, Shawn","72"
"29575","Journal of Financial Economics","2011, Volume 99, Issue 3","Why mutual funds underperform","Glode, Vincent","213"
"29582","Journal of Financial Economics","2011, Volume 99, Issue 3","Share issuance and cash savings","David McLean, R.","235"
"29587","Journal of Financial Economics","2011, Volume 99, Issue 2","Diversification disasters","Ibragimov, Rustam & Jaffee, Dwight & Walden, Johan","193"
"29597","Journal of Financial Economics","2011, Volume 99, Issue 1","Competition among mutual funds","Wahal, Sunil & Wang, Albert (Yan)","100"
"29614","Journal of Financial Economics","2010, Volume 98, Issue 3","The market for certification","external parties: Evidence from underwriting & banking relationships by Duarte-Silva, Tiago","51"
"29618","Journal of Financial Economics","2010, Volume 98, Issue 2","Auctioned IPOs: The US evidence","Degeorge, Franois & Derrien, Franois & Womack, Kent L.","68"
"29620","Journal of Financial Economics","2010, Volume 98, Issue 2","Club deals in leveraged buyouts","Officer, Micah S. & Ozbas, Oguzhan & Sensoy, Berk A.","112"
"29623","Journal of Financial Economics","2010, Volume 98, Issue 2","The equity premium implied","production by Jermann, Urban J.","91"
